pos,vel
0,0
1.0471975511966e-06,0.000314159265358979
8.37758040957278e-06,0.00125663706143592
2.82743338823081e-05,0.00282743338823081
6.70206432765823e-05,0.00502654824574367
0.000130899693899575,0.00785398163397448
0.000226194671058465,0.0113097335529233
0.000359188760060433,0.01539380400259
0.000536165146212658,0.0201061929829747
0.00076340701482232,0.0254469004940773
0.0010471975511966,0.0314159265358979
0.00139381994064267,0.0380132711084365
0.00180955736846772,0.045238934211693
0.00230069301997893,0.0530929158456675
0.00287351008048346,0.0615752160103599
0.00353429173528852,0.0706858347057703
0.00428932116970126,0.0804247719318987
0.00514488156902888,0.090792027688745
0.00610725611857856,0.101787601976309
0.00718272800365746,0.113411494794592
0.00837758040957278,0.125663706143592
0.00969809652163169,0.13854423602331
0.0111505595251414,0.152053084433746
0.012741252605409,0.1661902513749
0.0144764589477418,0.180955736846772
0.0163624617374468,0.196349540849362
0.0184055441598314,0.21237166338267
0.0206119894002026,0.229022104446696
0.0229880806438677,0.24630086404144
0.0255401010761338,0.264207942166902
0.0282743338823081,0.282743338823082
0.0311970622476979,0.301907054009979
0.0343145693576101,0.321699087727595
0.0376331383973521,0.342119439975929
0.0411590525522311,0.36316811075498
0.0448985950075541,0.38484510006475
0.0488580489486285,0.407150407905237
0.0530436975607613,0.430084034276443
0.0574618240292597,0.453645979178366
0.062118711539431,0.477836242611008
0.0670206432765823,0.502654824574367
0.0721739024260207,0.528101725068444
0.0775847721730536,0.55417694409324
0.0832595357029879,0.580880481648753
0.089204476201131,0.608212337734984
0.09542587685279,0.636172512351933
0.101930020843272,0.6647610054996
0.108723191357884,0.693977817177985
0.115811671581934,0.723822947387089
0.123201744700729,0.754296396126909
0.130899693899575,0.785398163397448
0.138909707968678,0.816499930667987
0.147227598117832,0.846973379407808
0.155847081161731,0.876818509616912
0.164761873915068,0.906035321295297
0.173965693192535,0.934623814442964
0.183452255808825,0.962583989059913
0.193215278578631,0.989915845146144
0.203248478316645,1.01661938270166
0.213545571837561,1.04269460172645
0.224100275956072,1.06814150222053
0.23490630748687,1.09296008418389
0.245957383244647,1.11715034761653
0.257247220044098,1.14071229251845
0.268769534699914,1.16364591888966
0.280518044026789,1.18595122673015
0.292486464839415,1.20762821603992
0.304668513952485,1.22867688681897
0.317057908180692,1.2490972390673
0.329648364338728,1.26888927278492
0.342433599241288,1.28805298797182
0.355407329703062,1.30658838462799
0.368563272538745,1.32449546275346
0.381895144563029,1.3417742223482
0.395396662590607,1.35842466341223
0.409061543436171,1.37444678594553
0.422883503914415,1.38984058994812
0.436856260840032,1.40460607542
0.450973531027713,1.41874324236115
0.465229031292152,1.43225209077159
0.479616478448042,1.4451326206513
0.494129589310076,1.4573848320003
0.508762080692946,1.46900872481859
0.523507669411345,1.48000429910615
0.538360072279967,1.490371554863
0.553313006113503,1.50011049208913
0.568360187726647,1.50922111078454
0.583495333934091,1.51770341094923
0.598712161550529,1.5255573925832
0.614004387390653,1.53278305568646
0.629365728269155,1.539380400259
0.64478990100073,1.54534942630082
0.660270622400069,1.55069013381192
0.675801609281866,1.5554025227923
0.691376578460813,1.55948659324197
0.706989246751603,1.56294234516092
0.722633330968929,1.56576977854915
0.738302547927483,1.56796889340666
0.753990614441959,1.56953968973346
0.76969124732705,1.57048216752954
0.785398163397448,1.57079632679489
0.801105079467845,1.57048216752954
0.816805712352936,1.56953968973346
0.832493778867412,1.56796889340666
0.848162995825967,1.56576977854915
0.863807080043293,1.56294234516092
0.879419748334083,1.55948659324197
0.89499471751303,1.5554025227923
0.910525704394826,1.55069013381192
0.926006425794165,1.54534942630082
0.94143059852574,1.539380400259
0.956791939404243,1.53278305568646
0.972084165244367,1.5255573925832
0.987300992860805,1.51770341094923
1.00243613906825,1.50922111078453
1.01748332068139,1.50011049208912
1.03243625451493,1.49037155486299
1.04728865738355,1.48000429910615
1.06203424610195,1.46900872481858
1.07666673748482,1.4573848320003
1.09117984834685,1.4451326206513
1.10556729550274,1.43225209077158
1.11982279576718,1.41874324236115
1.13394006595486,1.40460607541999
1.14791282288048,1.38984058994812
1.16173478335872,1.37444678594553
1.17539966420429,1.35842466341222
1.18890118223187,1.3417742223482
1.20223305425615,1.32449546275345
1.21538899709183,1.30658838462799
1.22836272755361,1.28805298797181
1.24114796245617,1.26888927278491
1.2537384186142,1.2490972390673
1.26612781284241,1.22867688681896
1.27830986195548,1.20762821603991
1.29027828276811,1.18595122673014
1.30202679209498,1.16364591888965
1.3135491067508,1.14071229251845
1.32483894355025,1.11715034761653
1.33589001930803,1.09296008418388
1.34669605083882,1.06814150222052
1.35725075495733,1.04269460172645
1.36754784847825,1.01661938270165
1.37758104821627,0.989915845146138
1.38734407098607,0.962583989059907
1.39683063360236,0.934623814442958
1.40603445287983,0.906035321295291
1.41494924563316,0.876818509616906
1.42356872867706,0.846973379407803
1.43188661882622,0.816499930667982
1.43989663289532,0.785398163397443
1.44759458209417,0.754296396126904
1.45498465521296,0.723822947387083
1.46207313543701,0.69397781717798
1.46886630595162,0.664761005499595
1.47537044994211,0.636172512351927
1.48159185059376,0.608212337734978
1.48753679109191,0.580880481648747
1.49321155462184,0.554176944093234
1.49862242436887,0.528101725068438
1.50377568351831,0.502654824574361
1.50867761525546,0.477836242611001
1.51333450276563,0.45364597917836
1.51775262923413,0.430084034276437
1.52193827784627,0.407150407905231
1.52589773178734,0.384845100064744
1.52963727424266,0.363168110754974
1.53316318839754,0.342119439975922
1.53648175743728,0.321699087727589
1.5395992645472,0.301907054009973
1.54252199291258,0.282743338823075
1.54525622571876,0.264207942166896
1.54780824615102,0.246300864041434
1.55018433739469,0.22902210444669
1.55239078263506,0.212371663382664
1.55443386505745,0.196349540849356
1.55631986784715,0.180955736846766
1.55805507418948,0.166190251374894
1.55964576726975,0.15205308443374
1.56109823027326,0.138544236023304
1.56241874638532,0.125663706143586
1.56361359879123,0.113411494794586
1.56468907067631,0.101787601976303
1.56565144522586,0.0907920276887392
1.56650700562519,0.0804247719318929
1.5672620350596,0.0706858347057645
1.56792281671441,0.0615752160103541
1.56849563377491,0.0530929158456617
1.56898676942642,0.0452389342116872
1.56940250685425,0.0380132711084307
1.56974912924369,0.0314159265358921
1.57003291978007,0.0254469004940715
1.57026016164868,0.0201061929829689
1.57043713803483,0.0153938040025842
1.57057013212383,0.0113097335529175
1.57066542710099,0.00785398163396868
1.57072930615161,0.00502654824573787
1.57076805246101,0.00282743338822501
1.57078794921448,0.00125663706143012
1.57079527959734,0.000314159265353179
